,date,Year,Month,Advertiser,Product,Brand,연령대,광고횟수,시청자수,GRP,도달자수,도달율 1+,도달율 3+,도달율 5+,도달율 7+,도달율 9+
1741,2017-4,2017,4,볼보자동차코리아,볼보S90,볼보,30대,3,5147,0.1,5147,0.1,0.0,0.0,0.0,0.0
1742,2017-4,2017,4,볼보자동차코리아,볼보S90,볼보,40대,3,14676,0.3,14675,0.3,0.0,0.0,0.0,0.0
1743,2017-4,2017,4,볼보자동차코리아,볼보S90,볼보,50대,3,3335,0.1,3335,0.1,0.0,0.0,0.0,0.0
1744,2017-4,2017,4,볼보자동차코리아,볼보S90,볼보,60대,3,11165,0.3,11167,0.3,0.0,0.0,0.0,0.0
1745,2017-4,2017,4,볼보자동차코리아,볼보S90,볼보,개인,3,34323,0.1,34324,0.1,0.0,0.0,0.0,0.0
1746,2017-4,2017,4,볼보자동차코리아,볼보크로스컨트리*,볼보,20대,1119,2418358,72.9,1044917,31.5,9.5,2.9,1.2,1.0
1747,2017-4,2017,4,볼보자동차코리아,볼보크로스컨트리*,볼보,30대,1119,5375133,136.8,1658259,42.2,16.1,8.4,5.3,3.0
1748,2017-4,2017,4,볼보자동차코리아,볼보크로스컨트리*,볼보,40대,1119,10377557,241.1,2425797,56.4,29.2,17.4,10.9,6.2
1749,2017-4,2017,4,볼보자동차코리아,볼보크로스컨트리*,볼보,50대,1119,9610867,247.9,2233840,57.6,29.4,18.0,12.0,5.8
1750,2017-4,2017,4,볼보자동차코리아,볼보크로스컨트리*,볼보,60대,1119,6726907,165.6,1771968,43.6,19.7,10.8,5.7,4.3
1751,2017-4,2017,4,볼보자동차코리아,볼보크로스컨트리*,볼보,개인,1119,37129796,157.8,10176566,43.2,18.8,10.5,6.4,3.7
1752,2017-4,2017,4,재규어랜드로버코리아,재규어F-PACE,재규어,20대,184,624570,18.8,454312,13.7,0.9,0.4,0.3,0.0
1753,2017-4,2017,4,재규어랜드로버코리아,재규어F-PACE,재규어,30대,184,1658410,42.2,895699,22.8,4.3,1.7,0.4,0.4
1754,2017-4,2017,4,재규어랜드로버코리아,재규어F-PACE,재규어,40대,184,2537628,58.9,1211493,28.1,8.1,1.9,0.5,0.2
1755,2017-4,2017,4,재규어랜드로버코리아,재규어F-PACE,재규어,50대,184,3139165,81.0,1478848,38.2,8.3,4.4,1.1,0.6
1756,2017-4,2017,4,재규어랜드로버코리아,재규어F-PACE,재규어,60대,184,2820369,69.4,1404149,34.6,7.7,3.2,1.2,0.4
1757,2017-4,2017,4,재규어랜드로버코리아,재규어F-PACE,재규어,개인,184,11438111,48.6,5854211,24.9,5.2,2.1,0.6,0.3
1758,2017-4,2017,4,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,20대,21,4342,0.1,4342,0.1,0.0,0.0,0.0,0.0
1759,2017-4,2017,4,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,30대,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1760,2017-4,2017,4,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,40대,21,74423,1.7,42787,1.0,0.2,0.0,0.0,0.0
1761,2017-4,2017,4,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,50대,21,168575,4.3,81265,2.1,0.7,0.2,0.0,0.0
1762,2017-4,2017,4,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,60대,21,149463,3.7,71199,1.8,0.4,0.2,0.1,0.1
1763,2017-4,2017,4,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,개인,21,396802,1.7,199931,0.8,0.2,0.1,0.0,0.0
1764,2017-4,2017,4,지엠코리아,지엠캐딜락CT6,캐딜락,20대,1050,1888977,57.0,736213,22.2,5.4,2.9,1.9,1.1
1765,2017-4,2017,4,지엠코리아,지엠캐딜락CT6,캐딜락,30대,1050,4420335,112.5,1430426,36.4,12.6,5.8,4.0,2.5
1766,2017-4,2017,4,지엠코리아,지엠캐딜락CT6,캐딜락,40대,1050,8314662,193.2,1947226,45.2,22.6,16.4,10.5,6.0
1767,2017-4,2017,4,지엠코리아,지엠캐딜락CT6,캐딜락,50대,1050,4920163,126.9,1457865,37.6,13.3,9.2,5.0,3.4
1768,2017-4,2017,4,지엠코리아,지엠캐딜락CT6,캐딜락,60대,1050,3300385,81.3,966222,23.8,8.6,4.9,2.5,1.7
1769,2017-4,2017,4,지엠코리아,지엠캐딜락CT6,캐딜락,개인,1050,25258450,107.3,7340215,31.2,11.8,7.4,4.4,2.7
1770,2017-4,2017,4,캐딜락코리아,지엠캐딜락XT5,캐딜락,20대,174,269444,8.1,248797,7.5,0.1,0.0,0.0,0.0
1771,2017-4,2017,4,캐딜락코리아,지엠캐딜락XT5,캐딜락,30대,174,663087,16.9,510839,13.0,0.6,0.0,0.0,0.0
1772,2017-4,2017,4,캐딜락코리아,지엠캐딜락XT5,캐딜락,40대,174,1320914,30.7,884658,20.6,2.0,0.4,0.3,0.0
1773,2017-4,2017,4,캐딜락코리아,지엠캐딜락XT5,캐딜락,50대,174,755164,19.5,490090,12.6,1.4,0.4,0.0,0.0
1774,2017-4,2017,4,캐딜락코리아,지엠캐딜락XT5,캐딜락,60대,174,434954,10.7,306353,7.5,0.6,0.1,0.0,0.0
1775,2017-4,2017,4,캐딜락코리아,지엠캐딜락XT5,캐딜락,개인,174,3783379,16.1,2714431,11.5,0.9,0.2,0.1,0.0
1776,2017-4,2017,4,포드세일즈서비스코리아,링컨컨티넨탈,링컨,20대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1777,2017-4,2017,4,포드세일즈서비스코리아,링컨컨티넨탈,링컨,30대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1778,2017-4,2017,4,포드세일즈서비스코리아,링컨컨티넨탈,링컨,40대,1,10982,0.3,10982,0.3,0.0,0.0,0.0,0.0
1779,2017-4,2017,4,포드세일즈서비스코리아,링컨컨티넨탈,링컨,50대,1,10829,0.3,10829,0.3,0.0,0.0,0.0,0.0
1780,2017-4,2017,4,포드세일즈서비스코리아,링컨컨티넨탈,링컨,60대,1,7791,0.2,7791,0.2,0.0,0.0,0.0,0.0
1781,2017-4,2017,4,포드세일즈서비스코리아,링컨컨티넨탈,링컨,개인,1,31200,0.1,31200,0.1,0.0,0.0,0.0,0.0
1782,2017-4,2017,4,한국토요타자동차,한국토요타자동차렉서스,렉서스,20대,1578,2640269,79.6,999289,30.1,9.1,4.1,2.7,2.3
1783,2017-4,2017,4,한국토요타자동차,한국토요타자동차렉서스,렉서스,30대,1578,5361196,136.4,1658042,42.2,18.3,8.7,5.4,3.4
1784,2017-4,2017,4,한국토요타자동차,한국토요타자동차렉서스,렉서스,40대,1578,11780183,273.7,2839131,66.0,34.4,19.1,10.6,6.2
1785,2017-4,2017,4,한국토요타자동차,한국토요타자동차렉서스,렉서스,50대,1578,12002283,309.6,2765152,71.3,37.5,22.1,13.5,9.6
1786,2017-4,2017,4,한국토요타자동차,한국토요타자동차렉서스,렉서스,60대,1578,10825278,266.5,2633259,64.8,34.7,19.3,10.4,6.2
1787,2017-4,2017,4,한국토요타자동차,한국토요타자동차렉서스,렉서스,개인,1578,45403420,192.9,12009686,51.0,24.4,13.0,7.5,4.8
1788,2017-4,2017,4,한국토요타자동차,한국토요타프리우스,토요타,20대,95,440853,13.3,353916,10.7,0.6,0.0,0.0,0.0
1789,2017-4,2017,4,한국토요타자동차,한국토요타프리우스,토요타,30대,95,1357111,34.5,802959,20.4,3.6,0.6,0.2,0.0
1790,2017-4,2017,4,한국토요타자동차,한국토요타프리우스,토요타,40대,95,2227423,51.7,1298129,30.2,5.7,0.7,0.2,0.0
1791,2017-4,2017,4,한국토요타자동차,한국토요타프리우스,토요타,50대,95,1936323,50.0,1105964,28.5,5.0,1.3,0.5,0.4
1792,2017-4,2017,4,한국토요타자동차,한국토요타프리우스,토요타,60대,95,1791046,44.1,1093862,26.9,3.9,1.1,0.1,0.0
1793,2017-4,2017,4,한국토요타자동차,한국토요타프리우스,토요타,개인,95,8437525,35.9,5099992,21.7,3.4,0.7,0.2,0.1
1794,2017-4,2017,4,한국토요타자동차,한국토요타프리우스프라임,토요타,20대,173,1120344,33.8,674997,20.4,2.9,1.3,0.1,0.0
1795,2017-4,2017,4,한국토요타자동차,한국토요타프리우스프라임,토요타,30대,173,2276674,57.9,958493,24.4,7.2,2.7,1.2,0.8
1796,2017-4,2017,4,한국토요타자동차,한국토요타프리우스프라임,토요타,40대,173,4089503,95.0,1636197,38.0,12.2,4.2,1.8,1.3
1797,2017-4,2017,4,한국토요타자동차,한국토요타프리우스프라임,토요타,50대,173,3997169,103.1,1700515,43.9,13.6,4.5,1.5,0.7
1798,2017-4,2017,4,한국토요타자동차,한국토요타프리우스프라임,토요타,60대,173,3632755,89.4,1666598,41.0,12.5,3.3,0.8,0.5
1799,2017-4,2017,4,한국토요타자동차,한국토요타프리우스프라임,토요타,개인,173,16262119,69.1,7296903,31.0,8.8,2.7,1.0,0.6
1800,2017-4,2017,4,한불모터스,한불모터스푸조508,푸조,20대,277,2651,0.1,2651,0.1,0.0,0.0,0.0,0.0
1801,2017-4,2017,4,한불모터스,한불모터스푸조508,푸조,30대,277,21608,0.5,14303,0.4,0.0,0.0,0.0,0.0
1802,2017-4,2017,4,한불모터스,한불모터스푸조508,푸조,40대,277,156305,3.6,86077,2.0,0.6,0.0,0.0,0.0
1803,2017-4,2017,4,한불모터스,한불모터스푸조508,푸조,50대,277,401575,10.4,129791,3.3,1.3,0.5,0.4,0.1
1804,2017-4,2017,4,한불모터스,한불모터스푸조508,푸조,60대,277,305728,7.5,105193,2.6,0.8,0.4,0.3,0.2
1805,2017-4,2017,4,한불모터스,한불모터스푸조508,푸조,개인,277,887865,3.8,339150,1.4,0.4,0.1,0.1,0.1
1806,2017-4,2017,4,혼다코리아,혼다ACCORD,혼다,20대,81,85901,2.6,86045,2.6,0.0,0.0,0.0,0.0
1807,2017-4,2017,4,혼다코리아,혼다ACCORD,혼다,30대,81,97725,2.5,82564,2.1,0.0,0.0,0.0,0.0
1808,2017-4,2017,4,혼다코리아,혼다ACCORD,혼다,40대,81,139635,3.2,114681,2.7,0.0,0.0,0.0,0.0
1809,2017-4,2017,4,혼다코리아,혼다ACCORD,혼다,50대,81,141615,3.7,134781,3.5,0.0,0.0,0.0,0.0
1810,2017-4,2017,4,혼다코리아,혼다ACCORD,혼다,60대,81,178723,4.4,165740,4.1,0.0,0.0,0.0,0.0
1811,2017-4,2017,4,혼다코리아,혼다ACCORD,혼다,개인,81,670203,2.8,611395,2.6,0.0,0.0,0.0,0.0
1812,2017-4,2017,4,혼다코리아,혼다CR-V,혼다,20대,76,406683,12.3,305350,9.2,0.3,0.1,0.0,0.0
1813,2017-4,2017,4,혼다코리아,혼다CR-V,혼다,30대,76,986322,25.1,592209,15.1,2.4,0.5,0.0,0.0
1814,2017-4,2017,4,혼다코리아,혼다CR-V,혼다,40대,76,1699929,39.5,1041592,24.2,3.5,0.7,0.1,0.0
1815,2017-4,2017,4,혼다코리아,혼다CR-V,혼다,50대,76,1563138,40.3,931396,24.0,4.2,0.4,0.0,0.0
1816,2017-4,2017,4,혼다코리아,혼다CR-V,혼다,60대,76,1895798,46.7,1074105,26.4,4.5,1.3,0.1,0.0
1817,2017-4,2017,4,혼다코리아,혼다CR-V,혼다,개인,76,7127647,30.3,4375132,18.6,2.7,0.5,0.0,0.0
1818,2017-4,2017,4,혼다코리아,혼다파일럿,혼다,20대,261,361234,10.9,228816,6.9,0.7,0.4,0.0,0.0
1819,2017-4,2017,4,혼다코리아,혼다파일럿,혼다,30대,261,497900,12.7,254479,6.5,1.5,0.4,0.2,0.0
1820,2017-4,2017,4,혼다코리아,혼다파일럿,혼다,40대,261,797222,18.5,398784,9.3,1.9,0.6,0.2,0.1
1821,2017-4,2017,4,혼다코리아,혼다파일럿,혼다,50대,261,1046145,27.0,526668,13.6,3.5,0.6,0.0,0.0
1822,2017-4,2017,4,혼다코리아,혼다파일럿,혼다,60대,261,1055048,26.0,406543,10.0,3.6,1.4,0.7,0.4
1823,2017-4,2017,4,혼다코리아,혼다파일럿,혼다,개인,261,3950638,16.8,1903137,8.1,2.0,0.6,0.2,0.1
2358,2017-5,2017,5,BMW코리아,BMW미니컨트리맨,BMW,20대,428,3034620,91.5,1166405,35.2,10.5,5.0,2.9,1.2
2359,2017-5,2017,5,BMW코리아,BMW미니컨트리맨,BMW,30대,428,7254426,184.6,1989599,50.6,22.4,11.8,7.0,5.5
2360,2017-5,2017,5,BMW코리아,BMW미니컨트리맨,BMW,40대,428,13210972,306.9,3037519,70.6,39.1,24.8,15.8,9.6
2361,2017-5,2017,5,BMW코리아,BMW미니컨트리맨,BMW,50대,428,10854060,280.0,2731362,70.5,32.9,17.4,10.9,6.5
2362,2017-5,2017,5,BMW코리아,BMW미니컨트리맨,BMW,60대,428,8884585,218.8,2535069,62.4,29.3,15.0,8.9,4.9
2363,2017-5,2017,5,BMW코리아,BMW미니컨트리맨,BMW,개인,428,46734983,198.6,12904860,54.8,24.7,13.4,8.2,5.0
2364,2017-5,2017,5,BMW코리아,BMW코리아7시리즈,BMW,20대,56,6147,0.2,3077,0.1,0.0,0.0,0.0,0.0
2365,2017-5,2017,5,BMW코리아,BMW코리아7시리즈,BMW,30대,56,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2366,2017-5,2017,5,BMW코리아,BMW코리아7시리즈,BMW,40대,56,33887,0.8,8424,0.2,0.1,0.1,0.0,0.0
2367,2017-5,2017,5,BMW코리아,BMW코리아7시리즈,BMW,50대,56,147886,3.8,46893,1.2,0.6,0.2,0.1,0.1
